"consdummy","capital_intensity","failure","labour_product","fin_cons","inv","ICR_failure","NEG_VA","real_SA","Z_score","misallocated_fixed","profitability","area","dummy_patents","dummy_trademark","financial_sustainability","car","liquidity_return","pension_tax_debts"
"0",10356.5,"Non-failed",15680.25,0.174616813659668,0,"0","0",-8.88705730438232,1.37682771682739,"0","0","center","0","0",0.0127126593142748,0.138048633933067,0.0529378280043602,8.98952639545314e-05
"0",3602.54541015625,"Failed",32624.2734375,1,10459,"1","0",-10.4201192855835,1.22457122802734,"1","1","north","0","0",0.0221733339130878,-0.113791227340698,-0.0912285372614861,8.37069601402618e-05
"0",2053,"Non-failed",36140.5,0.0117711974307895,317,"0","0",-9.62884998321533,3.22266578674316,"0","0","center","0","1",0.000225296185817569,0.192964360117912,0.0244394727051258,2.83542631223099e-05
"0",721.714294433594,"Failed",14397.4287109375,1,1611,"1","0",-8.25345993041992,2.05015182495117,"0","0","north","0","0",0.000158671828103252,-0.093379944562912,-0.15459106862545,5.9688351029763e-05
"0",27680.650390625,"Failed",41455.46484375,1,171778,"1","0",-14.0337047576904,0.787213087081909,"0","0","north","0","0",0.0099702961742878,0.608145296573639,-0.0275094546377659,1.53959699673578e-05
"0",309.200012207031,"Failed",5301.60009765625,0.0518741980195045,261,"0","0",-7.59211778640747,6.42812633514404,"1","0","center","0","0",0.00981786847114563,0.267140060663223,-0.552875697612762,0.000559160951524973
"0",4700.66650390625,"Failed",14094.6669921875,0.00745059922337532,960,"0","0",-7.74328136444092,2.24460911750793,"0","0","south","0","0",0.000536668463610113,0.223812714219093,0.12509398162365,3.12128649966326e-05
"0",14469,"Non-failed",82803.734375,0.015863424167037,-220820,"0","0",-11.647364616394,1.94302666187286,"0","0","north","0","0",0.00157054222654551,0.857593357563019,0.102510683238506,4.00048993469682e-05
"0",14687.5,"Failed",39902.25,0.176305189728737,4783,"0","0",-9.14496803283691,1.5440958738327,"1","0","north","0","0",0.0179312881082296,0.0886248722672462,0.108315885066986,0.000162550393724814
"0",40416,"Non-failed",43064.890625,0.0825506895780563,38301,"0","0",-10.2952795028687,1.58224093914032,"0","0","north","0","0",0.00714581506326795,0.433189988136292,0.0740401893854141,0.000230271514737979
"0",32839.53125,"Non-failed",41413.3515625,0.099642850458622,83185,"0","0",-10.7306995391846,1.60935366153717,"0","0","center","0","0",0.00224370649084449,0.260139942169189,0.0635772794485092,2.07978428079514e-05
"0",28473.119140625,"Failed",61838.6796875,1,138165,"1","0",-11.118800163269,0.269051790237427,"0","0","north","0","0",0.0189793277531862,0.229482561349869,0.065153606235981,7.89561017882079e-05
"0",276718.34375,"Non-failed",221577.171875,0.0498741641640663,25473,"0","0",-11.5672798156738,1.47783994674683,"0","0","north","0","0",0.00805932655930519,0.360645711421967,0.0956835299730301,9.4789829745423e-06
"0",30119.76953125,"Non-failed",72974.765625,0.0106576113030314,235320,"0","0",-10.8548908233643,2.12313580513,"0","0","center","0","0",0.00186555960681289,0.650774657726288,0.151495397090912,2.1919031496509e-05
"0",47203,"Failed",11875,1,412,"1","0",-8.70844650268555,0.0605700686573982,"0","0","north","0","0",0.013865583576262,-0.493902802467346,-0.365088313817978,0.000121327146189287
"0",14922.77734375,"Non-failed",38839.77734375,0.136736631393433,-24770,"0","0",-10.0938339233398,1.28083896636963,"0","0","north","0","0",0.0128483669832349,0.300911515951157,0.0885848999023438,3.6723224184243e-05
"0",79833.3984375,"Non-failed",38639.19921875,1,111967,"1","0",-11.204158782959,0.496691167354584,"1","1","center","0","0",0.0853281319141388,0.12041163444519,-0.0458061806857586,1.74456672539236e-05
"0",100023.6640625,"Failed",42572.66796875,1,236950,"1","0",-9.57565784454346,0.290549010038376,"1","1","center","0","0",0.0428906232118607,0.064430259168148,-0.0476153567433357,2.41297530010343e-05
"0",0,"Failed",58339,0.604750037193298,-55981,"0","0",-10.4865436553955,0.174275293946266,"1","0","south","0","0",0.199113190174103,-0.280859410762787,0.0153944520279765,0.000360282225301489
"0",19150.22265625,"Failed",58214.890625,0.00494370935484767,70877,"0","0",-11.3282918930054,1.91778802871704,"0","0","north","0","0",0.00135361508000642,5.07236909866333,0.180552691221237,6.08173468208406e-05
"0",21881.30859375,"Failed",45684,0.322914779186249,53737,"0","0",-10.4495887756348,1.17696928977966,"0","0","north","0","0",0.0185804106295109,0.0298381615430117,0.0312797650694847,6.13518350291997e-05
"0",8864.6923828125,"Non-failed",59826.3828125,0.422350704669952,7600,"0","0",-10.3465251922607,1.635533452034,"1","0","north","0","0",0.0340081043541431,0.0880550071597099,0.0526484325528145,0.000137123512104154
"0",7233.5,"Failed",1887.83337402344,1,1144,"1","0",-10.2053337097168,1.74680840969086,"0","0","north","0","0",0.00404550833627582,-0.769412577152252,-0.423762053251266,6.18240374024026e-05
"0",13971.0830078125,"Non-failed",59566.33203125,0.0448675267398357,-30941,"0","0",-11.1483001708984,2.380699634552,"0","0","center","0","0",0.00249560410156846,0.13909275829792,0.078782431781292,2.62945068243425e-05
"0",199410.328125,"Failed",33862.66796875,0.157103314995766,13001,"0","0",-10.7653455734253,0.495339453220367,"0","0","south","0","0",0.0155723877251148,1.24433624744415,0.0148446075618267,1.74926481122384e-05
"0",642145,"Failed",35415,1,-6665,"1","0",-11.2332305908203,0.145373240113258,"1","0","south","0","0",0.21687775850296,0.787982821464539,-0.0161754097789526,1.69089344126405e-05
"0",15566.8330078125,"Failed",58627.80859375,0.0945090502500534,582885,"0","0",-12.1423969268799,2.76251792907715,"0","0","north","0","1",0.00589491985738277,0.185392081737518,0.0952540561556816,6.75301416777074e-05
"0",21443.384765625,"Failed",83956.6953125,0.0055649671703577,70788,"0","0",-11.0299062728882,2.22695565223694,"0","0","north","0","1",0.000479257927509025,1.3107488155365,0.102055422961712,4.97085056849755e-05
"0",3079,"Failed",8598.5,1,1280,"1","0",-8.57983589172363,2.97143483161926,"0","0","north","0","0",0.000504667696077377,0.165884554386139,-0.267909288406372,2.53916914516594e-05
"0",333995.59375,"Non-failed",32319,0.319170534610748,42623,"0","0",-11.6751337051392,0.379291921854019,"0","0","south","0","0",0.025064205750823,4.12882661819458,0.010841267183423,2.13319526665146e-05
"0",856.666687011719,"Failed",-2467.33325195312,1,-3116,"1","1",-8.3883752822876,0.141823962330818,"0","0","north","0","0",0.00331326271407306,-0.733017027378082,-0.913645207881927,6.48602363071404e-05
"0",558587.3125,"Non-failed",77078.5546875,1.38656218950928e-06,191012992,"0","0",-14.7829294204712,0.354354441165924,"0","0","south","0","0",0.000175269582541659,24.8452568054199,0.0204747598618269,7.39109464120702e-06
"0",73394.8359375,"Non-failed",73273.3359375,0.0329362712800503,111964,"0","0",-10.2801456451416,1.57359540462494,"0","0","north","0","1",0.00644918764010072,0.494488298892975,0.203749105334282,2.28752214752603e-05
"0",31389.5,"Non-failed",66208,0.00616204179823399,213203,"0","0",-10.7915782928467,2.94525098800659,"0","0","north","1","0",0.00155756692402065,0.675431609153748,0.314167201519012,4.17505252698902e-05
"0",4317.5,"Failed",1171.5,1,-993,"1","0",-9.263991355896,0.34277081489563,"0","0","south","0","0",0.00219162227585912,0.0633561611175537,-0.109377756714821,0.000419974705437198
"0",60841.38671875,"Failed",55440.77734375,1,2576779,"1","0",-13.6198987960815,2.01978802680969,"0","0","south","0","0",0.00052386405877769,1.07440280914307,-0.045744277536869,1.5679646821809e-05
"0",185396.453125,"Non-failed",133473.375,0.00125891738571227,982000,"0","0",-13.7994508743286,1.69746601581573,"0","0","center","0","0",0.000128210609545931,1.61076331138611,0.0988499000668526,0.000117516792670358
"0",120,"Failed",14344,1,-28488,"1","0",-7.9299054145813,4.19180345535278,"1","1","north","0","0",0.0194076281040907,-0.293200463056564,-0.5085089802742,0.000445969606516883
"0",146689,"Non-failed",11079,1,-2,"1","0",-9.67527198791504,0.738388419151306,"0","0","south","0","0",0.0609700456261635,1.26155352592468,-0.000837099854834378,8.86119232745841e-06
"0",45119,"Failed",-1559,1,8312,"1","1",-9.22230243682861,0.0639835149049759,"1","1","north","0","0",0.0441494025290012,-0.129502728581429,-0.138675674796104,0.000147281170939095
"0",411.294128417969,"Failed",29661.705078125,0.141772419214249,0,"0","0",-8.55566692352295,4.62239170074463,"0","0","south","0","0",0.00248755770735443,-0.44058284163475,-0.0752653554081917,0.000663252722006291
"0",20168,"Failed",34629.125,0.00653022387996316,30767,"0","0",-9.79011249542236,1.77922713756561,"0","0","north","0","0",0.00066548038739711,0.207686766982079,0.0987222567200661,5.9350782976253e-05
"0",10925.4931640625,"Failed",31806.462890625,0.398335635662079,983766,"1","0",-12.5987644195557,0.967824518680573,"1","0","north","1","1",0.0656879469752312,0.751268684864044,-0.25280225276947,2.35625084314961e-05
"0",17664.01171875,"Non-failed",18663.08984375,0.00509097194299102,-3518834,"0","0",-12.323037147522,1.10597908496857,"0","0","north","1","0",0.00179547048173845,1.47278130054474,0.0919480994343758,7.0563008193858e-05
"0",21598.857421875,"Failed",43984.14453125,0.00338565721176565,56235,"0","0",-8.99894428253174,2.00704264640808,"0","0","center","0","0",0.0002003071422223,0.0631818547844887,0.0866263136267662,0.000132317320094444
"0",8238.5,"Non-failed",50273,0.120438724756241,237,"0","0",-9.94794178009033,2.19627690315247,"0","0","north","0","0",0.00988707598298788,0.186993896961212,0.0792425498366356,0.000249876698944718
"0",32782.3515625,"Failed",30382.8828125,0.129525929689407,207516,"0","0",-11.0145320892334,1.00055384635925,"0","0","north","0","0",0.0153161603957415,0.0300045516341925,0.0758170187473297,0.000107687250419986
"0",9407.5712890625,"Failed",50347.28515625,0.0311469603329897,37461,"0","0",-9.82480049133301,2.92971444129944,"0","0","north","0","0",0.00680929329246283,0.865181267261505,0.221246466040611,3.02134667435894e-05
"0",486556.84375,"Non-failed",49146.390625,1,24044,"1","0",-12.1893758773804,0.266503483057022,"1","1","north","1","1",0.117399223148823,1.0436840057373,-0.0136013152077794,7.76438173488714e-06
"0",20793.05078125,"Non-failed",35763.5,1,-154866,"1","0",-13.20423412323,0.986364185810089,"0","0","north","1","1",0.00163031171541661,2.91740608215332,-0.0290561355650425,1.99931564566214e-05
"0",27780.666015625,"Non-failed",48401,0.000950762419961393,15211,"0","0",-10.1249990463257,1.86623382568359,"0","0","north","0","0",9.51599286054261e-05,2.55744624137878,0.082271620631218,2.61283821600955e-05
"0",251771.671875,"Non-failed",46694.66796875,0.00900478288531303,11189,"1","0",-11.6689949035645,0.531348824501038,"0","0","north","0","0",0.00100011180620641,10.5754528045654,0.0420358628034592,5.63728508495842e-06
"0",167270.859375,"Non-failed",67680.1875,0.408457636833191,73431,"0","0",-12.160943031311,1.2656888961792,"0","0","center","0","0",0.0131639139726758,0.176968723535538,0.0194779355078936,1.11007957457332e-05
"0",66727.75,"Non-failed",33682.375,0.116544581949711,18978,"0","0",-9.97276306152344,1.05719447135925,"0","0","south","0","1",0.00990101136267185,0.762414813041687,0.0486184656620026,1.87811565410811e-05
"0",28600.875,"Non-failed",43025.125,0.0284306909888983,3709,"0","0",-11.9641160964966,1.62531268596649,"0","0","north","0","0",0.00397760747000575,1.01702272891998,0.138569444417953,4.00656244892161e-05
"1",97835.4921875,"Failed",73606.96875,0.191632330417633,103704664,"0","0",-15.4117202758789,1.17216467857361,"0","0","north","0","0",0.0219893623143435,0.379635393619537,0.0615698508918285,3.82387526087768e-07
"0",117947.453125,"Non-failed",49234.3515625,0.0905824601650238,23234,"0","0",-12.5195627212524,0.811851561069489,"0","0","north","1","0",0.00886357109993696,0.0189914721995592,0.0997308343648911,6.40744910924695e-05
"0",14318,"Failed",34833,0.0739042833447456,563,"0","0",-9.34265613555908,1.62108969688416,"0","0","north","1","0",0.00698087923228741,0.0263747815042734,0.0105029819533229,9.35320276767015e-05
"0",15085.5,"Failed",12272.5,0.00115740741603076,-1,"0","0",-8.5238676071167,0.806987404823303,"0","0","north","0","0",0.000174999993760139,0.17717832326889,0.0852321460843086,9.14559132070281e-06
"0",18816,"Failed",41478.625,0.350434482097626,78764,"0","0",-10.8140420913696,1.39883410930634,"1","0","north","0","0",0.0213779080659151,0.0308832991868258,0.0378219410777092,2.8255932193133e-05
"0",3844,"Failed",-8131.66650390625,1,-8097,"1","1",-9.2033634185791,0.355428397655487,"1","1","south","0","0",0.0647734776139259,-0.0952771082520485,-0.147098958492279,2.03170202439651e-06
"0",86782.25,"Non-failed",95060.75,0.266102910041809,12589,"0","0",-11.9687118530273,1.63917696475983,"0","0","north","0","0",0.00977154634892941,0.180707097053528,0.0191327594220638,1.8202134015155e-05
"0",99924.4296875,"Failed",149347.625,1,1533736,"1","0",-14.0621509552002,0.358781456947327,"0","0","north","0","0",0.00490693049505353,1.19126796722412,0.164726406335831,1.94743151951116e-05
"0",24826,"Failed",138888,1,-51810,"1","0",-10.0114097595215,1.64641344547272,"0","0","center","0","0",0.00543610937893391,0.473054945468903,-0.0934195592999458,6.49833691568347e-06
"0",170.26530456543,"Failed",15716.6943359375,1,5309,"1","0",-9.12712383270264,3.86171698570251,"0","0","south","0","0",0.000155362504301593,-0.162342205643654,-0.115509770810604,0.000186151562957093
"0",511.666656494141,"Failed",-28987,1,14184,"1","1",-9.25287246704102,0.573762893676758,"1","1","center","0","0",0.247268214821815,-0.619418203830719,-1.60565292835236,0.00125940202269703
"0",11462.5380859375,"Non-failed",15949.384765625,0.024738309904933,20144,"0","0",-9.34727573394775,1.55885803699493,"0","0","center","0","0",0.00445572333410382,0.212616771459579,0.207324594259262,9.94742003967986e-06
"0",35.2857131958008,"Failed",56175.71484375,0.00244483165442944,1691,"0","0",-9.77598571777344,2.43809723854065,"0","0","south","0","0",0.000446845398982987,0.379445344209671,0.162181943655014,7.51913976273499e-05
"0",16915,"Failed",13100.3330078125,1,25792,"1","0",-10.4959535598755,0.614759683609009,"1","1","center","0","0",0.0400673449039459,0.0315823294222355,-0.0588619858026505,1.29171548906015e-05
"0",29168.5390625,"Non-failed",37890.76953125,0.8211270570755,7492,"1","0",-12.7757396697998,0.430220752954483,"0","0","center","1","0",0.0103891454637051,0.0291913561522961,0.0070021809078753,0.000136419024784118
"0",175938.6875,"Non-failed",123580.3125,0.24230931699276,1686131,"0","0",-13.0982322692871,1.25896441936493,"1","0","north","0","1",0.0517343319952488,0.340130656957626,0.0840347930788994,3.17259145958815e-05
"0",12040.8330078125,"Failed",52839.25,0.157058492302895,-1,"0","0",-10.147873878479,1.34240591526031,"0","0","north","0","0",-0.00061143992934376,0.0304888803511858,0.0237083602696657,8.50056239869446e-05
"0",0,"Failed",1450651,0.154048323631287,-665001,"0","0",-10.0744752883911,9,"1","0","north","1","0",0.00766753079369664,0.104175895452499,0.365247130393982,0
"0",68137.5,"Failed",15132.974609375,1,401409,"1","0",-13.1642303466797,0.347747802734375,"0","0","north","0","0",0.0184183362871408,0.111890986561775,-0.0987571030855179,1.02782287285663e-05
"0",139974.5625,"Failed",102075.890625,0.0174982044845819,18688,"0","0",-11.2836084365845,1.33266997337341,"0","0","north","1","0",0.00299930479377508,0.289800465106964,0.127927973866463,2.89681229332928e-05
"0",27968,"Non-failed",42486.625,0.053671944886446,76999,"0","0",-10.4461297988892,1.56558930873871,"0","0","north","0","0",0.00513144722208381,0.778691351413727,0.0643703788518906,2.15821182791842e-05
"0",10408.4169921875,"Failed",13763.3330078125,0.0841568186879158,-12292,"0","0",-10.2910804748535,0.929368734359741,"0","0","center","0","0",0.00669639790430665,0.347630381584167,0.0489420183002949,0.000363395578460768
"0",8452.5,"Non-failed",32413.25,0.169066041707993,4388,"0","0",-9.09977531433105,1.20011043548584,"0","0","north","0","0",0.00958913192152977,0.129841938614845,0.0489247664809227,0.00030387015431188
"0",114,"Failed",20604.666015625,1,0,"1","0",-10.0593252182007,1.15726840496063,"0","0","north","0","0",0.00656138546764851,0.201404795050621,-0.0206461828202009,9.9500066426117e-06
"0",102199.5,"Non-failed",53792,0.00150540797039866,18658,"0","0",-11.591233253479,1.36335325241089,"0","0","south","0","1",1.50696987475385e-05,0.22854471206665,0.00114968325942755,1.91660292330198e-05
"0",83160,"Failed",30614,1,-22364,"1","0",-10.3059930801392,0.426362007856369,"1","1","north","0","0",0.0329704582691193,0.0789978355169296,-0.0217871107161045,7.45983707020059e-05
"0",27684.80078125,"Failed",57732.19921875,0.390387684106827,21837,"0","0",-10.9687328338623,1.11714065074921,"1","0","north","0","0",0.0367094688117504,0.0629624500870705,0.0538619868457317,0.000220357367652468
"0",17156,"Failed",24897.5,1,-600,"1","0",-9.52373504638672,0.250408440828323,"0","0","island","0","0",0.00687470287084579,-0.113021455705166,-0.0230956804007292,0.000123310222988948
"0",312681.90625,"Non-failed",48570.63671875,1,168823,"1","0",-12.5269556045532,0.483832061290741,"0","0","north","0","0",0.00327106146141887,1.18233907222748,-0.013849675655365,5.7987372201751e-06
"0",16685.5390625,"Failed",17792,0.0141027960926294,-78981,"0","0",-10.01535987854,1.88917279243469,"0","0","north","0","0",0.00553641235455871,14.4945611953735,0.204811915755272,4.17270966863725e-05
"0",20240,"Failed",19554,0.244289264082909,19880,"0","0",-8.96411609649658,1.83953750133514,"0","0","north","0","0",0.00947308260947466,0.0558694116771221,0.0328290611505508,1.19636670206091e-05
"0",4370,"Failed",4424.615234375,1,-48864,"1","0",-10.7763681411743,0.322621554136276,"1","1","north","0","0",0.0963747948408127,-0.190283089876175,-0.317799091339111,0
"0",37868.890625,"Non-failed",47746.77734375,0.0225177388638258,126207,"1","0",-9.98991203308105,1.45675349235535,"0","0","north","0","0",0.000758541515097022,0.0873597413301468,0.047139685600996,4.34290341218002e-05
"0",51295.85546875,"Non-failed",36771.4453125,0.0258347727358341,4428792,"0","0",-13.6965322494507,1.12559974193573,"0","0","north","0","1",0.00388359883800149,0.208360552787781,0.090780220925808,3.48750791090424e-06
"0",62472.83203125,"Non-failed",18473.833984375,1,19458,"1","0",-10.5800180435181,0.882643282413483,"0","0","south","0","0",0.000847923161927611,0.93614649772644,-0.02548698335886,3.01377585856244e-05
"0",13573,"Failed",58202,1,-3231,"1","0",-8.64803791046143,0.572079360485077,"0","0","north","0","0",0.0176826529204845,0.0168173052370548,-0.000422481272835284,0.00046620809007436
"0",19405.103515625,"Failed",23803.625,0.304274410009384,-588808,"1","0",-10.7525634765625,2.19722509384155,"1","0","south","0","0",0.0149930706247687,0.195663690567017,0.0839826390147209,1.54707468027482e-05
"0",10456.3330078125,"Failed",17591.666015625,0.603200018405914,3345,"1","0",-8.04459953308105,1.96182703971863,"1","0","north","0","0",0.0175035409629345,0.281198859214783,-0.0276063960045576,3.80729034077376e-05
"0",385.571441650391,"Non-failed",29640.857421875,1,441,"1","0",-10.0166501998901,1.7780487537384,"0","0","north","0","0",0.0141445305198431,0.530878126621246,-0.0107980370521545,3.49741749232635e-05
"0",7439.22216796875,"Failed",42182.77734375,0.440999239683151,13282,"1","0",-9.93371677398682,1.49001848697662,"1","0","north","0","0",0.0191128719598055,0.0537943951785564,0.0389318205416203,2.40453719015932e-05
"0",12627.02734375,"Failed",56030.72265625,0.0700807571411133,-14031,"0","0",-11.8521671295166,1.79859125614166,"0","0","north","0","0",0.0102288760244846,0.255626291036606,0.12192016094923,2.95156005449826e-05
"0",67251.890625,"Non-failed",48689.109375,0.309278756380081,103658,"0","0",-11.0073804855347,2.40910124778748,"1","0","center","0","0",0.0116207497194409,0.0526847057044506,0.0344583280384541,2.34653671213891e-05
"0",170785.328125,"Failed",111316.6640625,0.00198464281857014,164213,"0","0",-11.5277996063232,1.43794882297516,"0","0","center","0","0",9.81249395408668e-05,3.13473391532898,0.0836872756481171,3.66684689652175e-05
"0",21138.291015625,"Non-failed",85672.6640625,0.0140729071572423,662899,"0","0",-11.3176898956299,2.32669472694397,"0","0","north","0","1",0.00226494041271508,0.652578771114349,0.159681633114815,5.71170276089106e-05
"0",88548.4140625,"Non-failed",49417.08203125,0.046445831656456,182261,"0","0",-11.3197717666626,1.05223739147186,"0","0","north","0","0",0.00487744994461536,0.697253227233887,0.0778642073273659,1.59324627020396e-05
"0",14033.5,"Non-failed",40066.5,1,1655,"1","0",-10.802209854126,0.740650355815887,"0","0","north","0","0",0.0293225310742855,0.0790947005152702,-0.0413740314543247,1.86194974958198e-05
"0",102529.1875,"Failed",79313.15625,0.323009431362152,922215,"0","0",-15.0471019744873,1.39828848838806,"0","0","north","1","0",0.0161090679466724,0.146406650543213,0.0187788661569357,8.1601865531411e-06
"0",1401,"Failed",16759,1,579,"1","0",-8.89168548583984,0.329357892274857,"0","0","center","0","0",-5.5433909437852e-05,0.668142855167389,-0.0885403901338577,5.02433504152577e-05
"0",26288.333984375,"Failed",14009,1,3768,"1","0",-9.34747314453125,0.663471221923828,"1","1","center","1","0",0.0334328673779964,-0.222391158342361,-0.172831431031227,7.91479033068754e-05
"0",542.666687011719,"Non-failed",13469,0.0373974032700062,1978,"0","0",-8.84646511077881,2.58939361572266,"0","0","center","0","0",0.00174369686283171,0.165626391768456,0.0538604892790318,8.90058581717312e-05
"0",2709.10009765625,"Failed",24918.5,0.13445046544075,20489,"0","0",-9.4413423538208,3.30367755889893,"0","0","south","0","0",0.00360973575152457,0.164605513215065,0.0501543655991554,3.64271982107311e-05
"0",14540.2861328125,"Failed",22361,1,-28873,"1","0",-9.29526615142822,0.904830873012543,"0","0","center","0","0",0.0164266042411327,-0.144698545336723,-0.11042246222496,0.000343575258739293
"0",2087.33325195312,"Non-failed",23739.333984375,0.506682932376862,1321,"0","0",-9.20441436767578,1.20583963394165,"1","0","south","0","0",0.0589521527290344,0.273969829082489,0.0353252403438091,1.70725400039373e-06
"0",28431,"Non-failed",46422.30078125,0.319746136665344,65199,"0","0",-10.7742433547974,1.04313397407532,"1","0","north","0","0",0.0313627831637859,0.0161838009953499,0.0535455867648125,2.02300216187723e-05
"0",5487,"Non-failed",66602,0.000695641152560711,10001,"0","0",-9.59280872344971,2.71803712844849,"0","0","north","0","0",5.72289172851015e-05,0.117014899849892,0.110167413949966,6.0481561376946e-05
"0",114221.5,"Failed",53175.5,0.0670103058218956,0,"1","0",-13.0410585403442,0.572194039821625,"0","0","south","0","0",1.4925219147699e-05,5.74091482162476,0.0237120669335127,4.60790761280805e-06
"0",2105.6806640625,"Failed",28647.8203125,0.00710934726521373,14783,"0","0",-12.2608156204224,1.5854480266571,"0","0","north","0","0",0.000489989819470793,5.6735954284668,0.0544211864471436,6.81294986861758e-05
"0",149377.421875,"Non-failed",148844.46875,0.00935400184243917,114272,"0","0",-12.9911346435547,1.86594009399414,"0","0","north","0","0",0.00162292900495231,1.33891534805298,0.127613931894302,2.11155747820158e-05
"0",4628.36376953125,"Non-failed",51805.36328125,0.150729969143867,25907,"0","0",-10.2359952926636,1.72201752662659,"0","0","north","0","0",0.0054956516250968,0.153061419725418,0.0315721109509468,4.29210522270296e-05
"0",997.133361816406,"Failed",44895.66796875,0.171947821974754,8858,"0","0",-9.45768642425537,2.2186803817749,"0","0","center","0","0",0.0058271805755794,0.0141322128474712,0.019223703071475,0.000559069099836051
"0",232616,"Non-failed",35247,1,0,"1","0",-11.2178201675415,0.622705340385437,"0","0","island","0","0",0.00860247388482094,11.9739360809326,-0.00897886138409376,1.39681915243273e-05
"0",411943.34375,"Non-failed",73100.5859375,0.00207818788476288,610346,"0","0",-12.4755249023438,0.995293498039246,"0","0","center","0","1",0.000111648339952808,0.958980798721313,0.0390248484909534,2.43573922489304e-05
"0",23296.5,"Failed",22971.5,0.196359664201736,276267,"0","0",-9.51792430877686,0.75587660074234,"0","0","north","0","0",0.018077053129673,0.165944695472717,0.0446224696934223,5.10253848915454e-05
"0",10015.2109375,"Failed",36041.26171875,0.785391271114349,33535,"1","0",-10.8383598327637,1.80751943588257,"1","0","north","0","0",0.015150903724134,-0.0362162701785564,-0.0635451748967171,4.3062842451036e-05
"0",7415.35693359375,"Failed",45244.4296875,0.100889325141907,-107678,"0","0",-10.4543256759644,2.58435249328613,"0","0","north","0","0",0.00742430193349719,0.414935976266861,0.135333031415939,4.82040377391968e-05
"0",55175.14453125,"Failed",18012.142578125,1,0,"1","0",-10.6548233032227,0.598820924758911,"0","0","north","0","0",0.00506306253373623,1.70489585399628,-0.0529022514820099,2.85004225588636e-05
"0",31171.857421875,"Failed",43488.9296875,0.266928315162659,5730,"1","0",-10.7599935531616,0.988348364830017,"1","0","north","0","0",0.0338302180171013,0.0689750611782074,0.0917183235287666,4.82250143249985e-05
"0",1692.61108398438,"Non-failed",43312.890625,0.495586752891541,18839,"0","0",-10.0516061782837,1.57273483276367,"1","0","island","0","0",0.019498685374856,0.04498590528965,0.0221237782388926,0.000504279625602067
"0",32693.466796875,"Non-failed",65679.9296875,0.0154464980587363,28297,"0","0",-11.9268817901611,1.49644720554352,"0","0","center","1","0",0.00256282789632678,0.410608977079391,0.172460108995438,2.32133461395279e-05
"0",70822.2890625,"Failed",28253.072265625,1,15754,"1","0",-11.4894018173218,0.337464272975922,"0","0","center","0","0",0.0171487536281347,-0.00553337810561061,-0.102473177015781,0.00010178438242292
"0",13190,"Failed",122930,0.00603342009708285,19053,"0","0",-9.71738433837891,2.47309637069702,"0","0","north","0","0",0.000964292674325407,0.313780069351196,0.156878426671028,5.81608583161142e-05
"0",20439.76953125,"Failed",61773,0.0686072707176208,38007,"0","0",-10.6737785339355,2.0871524810791,"0","0","north","0","0",0.00936979241669178,0.243660464882851,0.138844579458237,6.5399770392105e-05
"0",1099.33337402344,"Non-failed",23118,0.187407046556473,749,"0","0",-8.65331363677979,2.36851167678833,"0","0","center","0","0",0.0119834514334798,0.383022606372833,0.00824385136365891,0.000317824742523953
"0",13751,"Non-failed",47414.5546875,0.0181342959403992,300,"0","0",-9.70743465423584,2.08120560646057,"0","0","center","0","0",0.00286209722980857,0.599522292613983,0.158466205000877,3.57884782715701e-05
"0",168073.25,"Non-failed",50362,0.373231410980225,326,"0","0",-11.0017557144165,0.694480121135712,"1","0","north","0","0",0.0463228859007359,0.455487877130508,0.0338578075170517,2.819333167281e-05
"0",1576.5,"Failed",39254.5,1,0,"1","0",-8.93191909790039,2.3171808719635,"0","0","north","0","0",0.000742923410143703,0.122012346982956,-0.165897324681282,0.000221929280087352
"0",258950,"Non-failed",60298.5,0.0480736494064331,113821,"0","0",-10.0651531219482,0.523980617523193,"0","0","south","0","0",0.00512491771951318,0.18217396736145,0.049341794103384,3.48854450749059e-06
"0",70297.4921875,"Failed",13483.8046875,1,422726,"1","0",-13.0121173858643,1.15152788162231,"0","0","north","1","0",0.00966943893581629,0.249600559473038,-0.141969218850136,1.56549103849102e-05
"0",0,"Failed",24777.5,1,31573,"1","0",-9.35073566436768,4.59555196762085,"0","0","center","0","0",0.000798095657955855,35.8031692504883,-0.246142849326134,1.85813350981334e-05
"0",728.714294433594,"Non-failed",22053.76171875,0.0125614115968347,5227,"0","0",-9.8941650390625,2.90536189079285,"0","0","north","0","0",0.000120124415843748,0.113299705088139,0.0054956367239356,9.20066086109728e-05
"0",33323.33203125,"Failed",28916,0.432773530483246,16845,"0","0",-9.52067947387695,1.21398103237152,"1","0","north","0","0",0.0297903399914503,0.104838080704212,0.030935188755393,5.41783592780121e-05
"0",36197.8046875,"Non-failed",42363.359375,0.126983925700188,818371,"0","0",-12.1376190185547,1.49233150482178,"0","0","north","0","0",0.00751488842070103,0.267251700162888,0.0624868907034397,2.51121346082073e-05
"0",1815.83337402344,"Non-failed",69964,0.00727162696421146,19296,"0","0",-9.930419921875,3.54899144172668,"0","0","north","0","0",0.000455446657724679,0.662770867347717,0.108360506594181,0.000145944082760252
"0",231723.21875,"Non-failed",38454.66796875,0.282715946435928,214366,"0","0",-13.8576507568359,0.660554349422455,"0","0","south","0","0",0.0143102193251252,0.300955474376678,0.0181557629257441,4.92665412821225e-06
